district,population,health_score
Gasabo,288100,78.38522013651328
Gasabo,641877,68.43763849013703
Gasabo,253337,57.17846042912829
Gasabo,210083,83.55407658711891
Gasabo,650644,70.01580278826825
Gasabo,518468,82.40379064643119
Gasabo,319132,55.81005454888271
Gasabo,469122,58.119457378573
Gasabo,158476,63.38989691758233
Gasabo,402794,84.74369081759068
Gasabo,173722,73.4376591146115
Gasabo,644535,64.88179407136847
Gasabo,577253,62.63836605640236
Gasabo,350911,67.44939210910802
Gasabo,537465,55.65838025455128
Gasabo,551437,84.80397980341539
Gasabo,334092,74.70280156564127
Gasabo,495446,89.67251283891511
Gasabo,279439,58.52298667067346
Gasabo,553645,58.289528802609595
Gasabo,630883,61.51692730227512
Gasabo,467788,60.685621743740974
Gasabo,271996,80.57572126320231
Gasabo,654103,56.98336875169345
Gasabo,596970,65.3402250801592
Gasabo,224320,50.90476280169231
Gasabo,621682,69.62870071063602
Gasabo,206670,87.7289578199912
Gasabo,416153,80.13068288339791
Gasabo,484791,84.6242429464551
Gasabo,630005,50.06176739893846
Gasabo,352045,76.33528319292463
Gasabo,535682,87.59306470369182
Gasabo,380535,63.70876885964691
Gasabo,135879,64.75850126137472
Gasabo,693575,71.22579195324717
Gasabo,492847,81.39840474819115
Gasabo,359449,58.27514635331812
Gasabo,421127,84.92317421853579
Gasabo,223227,62.34446795502325
Gasabo,412677,62.46266727704051
Gasabo,124327,64.99343290711093
Gasabo,659691,70.29166790343434
Gasabo,391832,87.12333845599423
Gasabo,441685,89.40676118830854
Gasabo,376954,79.13452817150977
Gasabo,159958,62.4629566969666
Gasabo,429510,64.65111461734733
Gasabo,608570,67.33678724305817
Gasabo,595627,72.4523549496456
Gasabo,452497,63.4698898445618
Gasabo,668567,86.43768877103778
Gasabo,684363,51.54379752636113
Gasabo,449444,53.149843053563856
Gasabo,145635,82.01212756988319
Gasabo,546669,80.34094925328023
Gasabo,612649,88.16980359213404
Gasabo,145615,81.42138639642135
Gasabo,580455,72.38881137297331
Gasabo,542676,68.62844593924045
Gasabo,643345,85.95448899828574
Gasabo,273921,81.13624752854915
Gasabo,146192,51.63247571795891
Gasabo,370749,76.3749631973577
Gasabo,488124,51.9405536537997
Gasabo,154412,87.20376154015372
Gasabo,180521,85.55302151477527
Gasabo,253264,83.28725861198583
Gasabo,238626,55.79133488974398
Gasabo,208158,54.53798421573501
Gasabo,278578,82.08968556763658
Gasabo,228697,60.677181995499694
Gasabo,628193,56.843794676313905
Gasabo,290860,77.18001163996931
Gasabo,265294,88.47738962201694
Gasabo,636720,72.60518751085745
Gasabo,572074,72.70468386097627
Gasabo,470361,76.43141723554945
Gasabo,422431,65.79464075689239
Gasabo,399259,72.45335466202575
Gasabo,333952,63.72640149673268
Gasabo,155145,55.727716492001
Gasabo,334745,72.77405648686907
Gasabo,160739,86.37217353933175
Gasabo,438266,64.10704047251551
Gasabo,200846,89.49995590518668
Gasabo,440109,69.05717643718265
Gasabo,382948,63.449518663267284
Gasabo,232935,79.69119003381388
Gasabo,533944,61.382251564235695
Gasabo,395454,72.6714850781213
Gasabo,409359,76.84515175524683
Gasabo,395568,52.346532482126385
Gasabo,606605,75.22460134263716
Gasabo,277060,86.80835885171783
Gasabo,450256,50.564119980835365
Gasabo,191415,51.154965634786656
Gasabo,283008,59.55824322926949
Gasabo,684366,85.65762916494482
Gasabo,390731,80.81824988082533
Gasabo,124826,63.779391688972204
Gasabo,163904,63.42022323951994
Gasabo,480143,65.8799924811094
Gasabo,643302,75.12921806954346
Gasabo,120209,57.66277457390432
Gasabo,229093,78.30321751732626
Gasabo,241885,59.2345484953762
Gasabo,188138,57.07349291850416
Gasabo,179804,79.4009364145823
Gasabo,395781,57.75839769069462
Gasabo,552362,67.86270969865436
Gasabo,180416,84.87817614093699
Gasabo,135856,51.59017724342135
Gasabo,495221,73.88514921086627
Gasabo,673863,64.2384760221419
Gasabo,296430,79.03805099084914
Gasabo,260712,88.09484226955794
Gasabo,158556,86.76797086630462
Gasabo,657169,74.44584368475233
Gasabo,339211,53.50437161869114
Gasabo,506532,67.71284696514822
Gasabo,217021,86.6304861597729
Gasabo,553574,80.4262983896092
Gasabo,367035,79.5167272727989
Gasabo,243126,64.56568493714802
Gasabo,395145,69.14472764254405
Gasabo,206015,80.4377679664708
Gasabo,184904,87.64603808614977
Gasabo,291998,87.93082377295777
Gasabo,260220,51.691208353026816
Gasabo,538905,52.07978284311584
Gasabo,387988,86.27245277854135
Gasabo,695511,51.32750444289746
Gasabo,690223,50.50167649257347
Gasabo,147072,62.29377635316165
Gasabo,456003,52.487616750394956
Gasabo,144989,71.37246785882618
Gasabo,142342,56.845381320915514
Gasabo,583198,75.63613163322495
Gasabo,255319,67.18729218561535
Gasabo,659924,83.41434474768644
Gasabo,381469,65.85727577420903
Gasabo,459497,63.3879792184362
Gasabo,111761,80.88837058440797
Gasabo,447797,51.55063292608386
Gasabo,521389,72.024363210585
Gasabo,615112,85.34707771911837
Gasabo,511321,73.30291573758825
Gasabo,434536,73.78223990636057
Gasabo,458632,79.92926547613568
Gasabo,278817,54.390698793054874
Gasabo,144373,51.96999627060294
Gasabo,448494,67.3780920070901
Gasabo,632450,65.94149789826099
Gasabo,464522,88.61902889193897
Gasabo,570235,84.89075358342825
Gasabo,138692,59.991594476806455
Gasabo,108840,83.24727383209152
Gasabo,571364,72.93906915005613
Gasabo,217047,54.36366709244757
Gasabo,590291,72.72781657778904
Gasabo,383336,87.12875984465384
Gasabo,302926,70.02927767564039
Gasabo,149199,84.91034344220245
Gasabo,377846,66.80633673773141
Gasabo,156955,84.68168210506693
Gasabo,122028,71.17774073641976
Gasabo,422446,59.128773662134876
Gasabo,661332,66.78040620238733
Gasabo,354911,72.33236171403243
Gasabo,305253,80.11665218994371
Gasabo,186805,58.416038287313434
Gasabo,302404,81.41105780378228
Gasabo,536634,69.87252590142867
Gasabo,248167,64.53885530991471
Gasabo,201978,85.15606820567902
Gasabo,516917,84.29558277014155
Gasabo,433312,88.78419442664786
Gasabo,384519,88.18488621585479
Gasabo,613913,81.84887718929895
Gasabo,354069,66.58054470751597
Gasabo,694246,74.76432790879626
Gasabo,223480,87.49010839856177
Gasabo,379739,65.59587410016191
Gasabo,387916,69.12620500832693
Gasabo,126054,78.85316529291039
Gasabo,578430,69.74584313721161
Gasabo,466894,77.08037114014495
Gasabo,517919,58.076524403557684
Gasabo,327124,68.58483324260378
Gasabo,645005,58.64364141336411
Gasabo,408920,66.25566638458399
Gasabo,230575,68.35954527231388
Gasabo,124426,54.34483414753739
Gasabo,451901,86.27990505758224
Gasabo,309015,60.8500586637708
Gasabo,619677,83.20105526864342
Gasabo,112374,85.07496850615394
Gasabo,155871,81.89534609952834
Gasabo,271405,55.7328936799574
Gasabo,600756,69.27505052152019
Gasabo,330630,61.66631189259665
Gasabo,619849,77.91708439424433
Gasabo,407290,68.65079122943303
Gasabo,337523,62.71827819738431
Gasabo,587550,54.90828151701452
Gasabo,305916,65.69550155873438
Gasabo,389943,72.4415815609648
Gasabo,598206,78.534965488476
Gasabo,527145,65.23387218705162
Gasabo,116422,86.17514463459383
Gasabo,309467,81.88580004514463
Gasabo,473510,87.79623228944305
Gasabo,676569,79.44668914933806
Gasabo,186557,66.63714061017822
Gasabo,601263,67.0607664483563
Gasabo,325500,78.35822878536283
Gasabo,508319,78.14919216130745
Gasabo,237665,78.47210420724278
Gasabo,382399,69.2492436514286
Gasabo,158022,79.91135014708064
Gasabo,372627,66.17512488369222
Gasabo,514417,66.42198916649332
Gasabo,409237,67.80508220751216
Gasabo,193915,76.37666611568312
Gasabo,503923,72.26731101518416
Gasabo,142032,82.9547831479455
Gasabo,182247,72.7121595293567
Gasabo,590755,86.59077640574687
Gasabo,241181,50.073386267672824
Gasabo,622119,80.03632825930245
Gasabo,183589,52.38637140099574
Gasabo,413225,71.00873765891927
Gasabo,112112,79.43051601582812
Gasabo,351101,51.29939657809856
Gasabo,676775,67.51032844169174
Gasabo,451773,82.05647275331002
Gasabo,337996,89.90531750448491
Gasabo,419576,57.95864478313378
Gasabo,170114,56.798076740785746
Gasabo,394049,75.64945015780945
Gasabo,603960,55.63943989901756
Gasabo,192177,84.0294561267541
Gasabo,624220,85.1360891208725
Gasabo,258385,70.44106133989608
Gasabo,242140,81.30212174440881
Gasabo,649669,62.483723144711405
Gasabo,527309,81.19506773228093
Gasabo,553413,76.03119473839311
Gasabo,392754,81.48984239351915
Gasabo,252210,87.97153877517943
Gasabo,438175,80.01153775603748
Gasabo,433617,55.039281364845664
Gasabo,469247,56.648310600657645
Gasabo,363810,79.83346125866063
Gasabo,272304,70.09149016211543
Gasabo,145662,53.10913332536661
Gasabo,122644,71.76967156076097
Gasabo,458650,56.03290739181905
Gasabo,605297,56.79260862282594
Gasabo,499124,76.03900224038762
Gasabo,431335,84.96727953506993
Gasabo,122091,85.66984877817603
Gasabo,522176,55.59001734613068
Gasabo,209071,76.33817462177254
Gasabo,413803,59.70962831804687
Gasabo,274442,50.45735349734713
Gasabo,545179,73.93677022492744
Gasabo,442320,86.36131290624697
Gasabo,330662,89.26007507158687
Gasabo,655432,71.72298953137272
Gasabo,276083,54.365712497915794
Gasabo,180715,69.60928172342682
Gasabo,212224,82.46939476440997
Gasabo,484737,85.68183167981624
Gasabo,598429,83.71877491401818
Gasabo,523985,72.4038883978331
Gasabo,317715,69.03278495442096
Gasabo,153419,67.62526465510277
Gasabo,603129,54.79864507003675
Gasabo,455171,87.2173923750556
Gasabo,199317,85.98489169504796
Gasabo,467050,75.70241749205911
Gasabo,375636,55.09476140777059
Gasabo,460452,68.32010089474443
Gasabo,518576,67.96925348441117
Gasabo,108892,55.75127158853596
Gasabo,188618,66.4028232497368
Gasabo,318949,86.03081689592224
Gasabo,294889,58.50427920828249
Gasabo,385310,54.4447739995937
Gasabo,663551,87.79457349895847
Gasabo,609634,57.99293745790794
Gasabo,207498,59.92254290480703
Gasabo,544187,52.54960414028529
Gasabo,529966,53.4915746923997
Gasabo,647818,84.37580952280561
Gasabo,346186,70.91622517230633
Gasabo,298952,58.66963102541761
Gasabo,637205,68.21732325946908
Gasabo,477753,77.81942893222734
Gasabo,272650,84.25039050757616
Gasabo,283149,83.2733935660882
Gasabo,604741,86.0128685086242
Gasabo,386693,71.91956558777224
Gasabo,116234,86.37593953095296
Gasabo,423428,68.09252620256548
Gasabo,371940,84.55376288549557
Gasabo,165167,50.359500410480834
Gasabo,436400,62.09815154044726
Gasabo,340597,85.59514806596542
Gasabo,154641,50.133110918545775
Gasabo,547286,59.475877167839286
Gasabo,496688,81.74101301764928
Gasabo,464842,58.397818943918836
Gasabo,463373,65.77241387288556
Gasabo,462115,68.80662881040222
Gasabo,382538,76.28525135667061
Gasabo,301440,54.201413910279996
Gasabo,125358,54.94345720511623
Gasabo,169709,65.2380522159583
Gasabo,253968,55.01057267717893
Gasabo,258871,58.27596894491526
Gasabo,632194,67.48555151939756
Gasabo,688262,86.90222607472566
Gasabo,698388,59.702064651216396
Gasabo,261156,60.86714674304378
Gasabo,249389,56.05626854310745
Gasabo,338982,87.10170812176831
Gasabo,125875,86.72721574167936
Gasabo,186279,51.91854940242618
Gasabo,580459,82.92124089053348
Gasabo,154737,83.07168682882556
Gasabo,506750,65.90820222736335
Gasabo,564696,57.779114854577045
Gasabo,172144,69.89908605446848
Gasabo,214590,72.23033539575162
Gasabo,622616,53.13153446978265
Gasabo,311041,61.24710079402057
Gasabo,120697,72.04879198809606
Gasabo,660089,84.99319048116804
Gasabo,347281,76.94988484150893
Gasabo,460759,56.59286040302409
Gasabo,684374,89.51640707485936
Gasabo,628692,76.32597437643419
Gasabo,491249,83.46434321183504
Gasabo,124950,87.97866359448855
Gasabo,699600,72.17905046877185
Gasabo,626108,52.047102674182845
Gasabo,451892,60.732730773646686
Gasabo,272981,71.42159616964702
Gasabo,672059,83.50484322888312
Gasabo,432314,69.06245490384956
Gasabo,337561,52.56598072271595
Gasabo,286392,77.10147180229505
Gasabo,516959,58.82510834193549
Gasabo,637152,77.47654835188388
Gasabo,124638,53.74802999767937
Gasabo,515639,85.38690027677512
Gasabo,629079,52.90435885394351
Gasabo,352015,83.94496312265058
Gasabo,456475,67.73528645618245
Gasabo,176228,55.15022410854347
Gasabo,267288,82.64971105385743
Gasabo,628055,89.51198015685989
Gasabo,666266,87.13198964322577
Gasabo,408989,75.21627579791149
Gasabo,362047,88.3527937196207
Gasabo,535881,86.48488762976486
Gasabo,464202,50.87810794914006
Gasabo,449270,71.87028387322428
Gasabo,342177,81.77254820151434
Gasabo,665955,61.6969730732734
Gasabo,122495,86.8021033915758
Gasabo,115057,51.940759209803794
Gasabo,437153,61.872084908200364
Gasabo,320235,54.28567117687871
Gasabo,392354,80.74864218001676
Gasabo,438483,72.98750470891332
Gasabo,263359,62.56755106785491
Gasabo,257667,51.473126090449654
Gasabo,270309,76.50970860510111
Gasabo,403754,65.42298782978088
Gasabo,479229,55.92806390199683
Gasabo,592625,84.06442609761129
Gasabo,437259,84.82175682248916
Gasabo,208301,82.41391741077673
Gasabo,553098,66.76186018595337
Gasabo,564855,53.81349688887523
Gasabo,660798,64.64516795825037
Gasabo,544932,60.618183544690005
Gasabo,190206,70.69865782051164
Gasabo,495273,87.29929999820223
Gasabo,599603,83.85057978554458
Gasabo,374403,57.111608481182145
Gasabo,215322,78.3446419560969
Gasabo,177091,67.95885894538739
Gasabo,440094,87.11614009146832
Gasabo,274727,54.72004942436532
Gasabo,291617,55.02401353650398
Gasabo,348025,53.172488556300664
Gasabo,544758,83.68206442993747
Gasabo,328909,63.3587302897462
Gasabo,588887,88.73294785694735
Gasabo,466848,60.873698071021245
Gasabo,278798,70.26482390360698
Gasabo,282372,87.9409108584081
Gasabo,319352,87.21552867173776
Gasabo,560121,87.54745113067952
Gasabo,358263,53.31368555948188
Gasabo,446786,54.58432766762237
Gasabo,445102,67.67764707911385
Gasabo,454494,83.80337883309687
Gasabo,149898,63.90848623103249
Gasabo,427212,66.90277884723217
Gasabo,337709,54.09342658287449
Gasabo,305945,72.69981198244493
Gasabo,361380,67.40091894291278
Gasabo,585250,86.33461625640865
Gasabo,670222,58.800939381654985
Gasabo,280023,59.74182073759143
Gasabo,370844,53.77240850978342
Gasabo,454111,73.78027100993475
Gasabo,492841,75.6240801645094
Gasabo,148390,71.02421141989447
Gasabo,506459,84.04926230481624
Gasabo,418868,66.2747075583283
Gasabo,651889,83.41795427403346
Gasabo,336144,52.489860934401925
Gasabo,546346,86.39918005486818
Gasabo,313345,59.3827420395976
Gasabo,458414,78.45822780654024
Gasabo,404370,78.80905953456656
Gasabo,354424,81.8330990791493
Gasabo,565819,52.56707263156384
Gasabo,530866,54.09613997692013
Gasabo,424866,56.034697267176796
Gasabo,251423,69.8238774184224
Gasabo,293279,69.71517434153002
Gasabo,191599,81.158513736807
Gasabo,692226,57.42048069390799
Gasabo,578363,74.60722764241919
Gasabo,411803,87.22561014486408
Gasabo,226522,56.755801974071225
Gasabo,658123,78.39239563353577
Gasabo,533877,87.61244596758522
Gasabo,641955,82.40597650342207
Gasabo,135681,53.859679413139084
Gasabo,192586,54.93701915646578
Gasabo,314186,87.39485215066782
Gasabo,576182,89.04384916873363
Gasabo,350014,84.68243244278605
Gasabo,690295,64.32973592160063
Gasabo,306418,86.02131468099168
Gasabo,233251,81.04822869547377
Gasabo,652422,56.75103362420113
Gasabo,252114,58.64534768994006
Gasabo,307352,52.43604985719193
Gasabo,594191,85.72707497799202
Gasabo,333575,52.183969369154575
Gasabo,200675,61.066108760405555
Gasabo,244525,68.58249947315178
Gasabo,164856,63.10981678959608
Gasabo,405196,69.83770990967702
Gasabo,531789,62.21585563065052
Gasabo,272675,83.09593074487915
Gasabo,640877,54.20589400582714
Gasabo,505525,76.99352110788558
Gasabo,368446,68.89998646845493
Gasabo,358716,80.96371728974293
Gasabo,349806,54.58433392611091
Gasabo,356758,54.70766173272845
Gasabo,622792,50.28459757370825
Gasabo,487171,88.84171577077315
Gasabo,168041,63.513507346351076
Gasabo,346130,88.53685852086946
Gasabo,246888,53.98215410755843
Gasabo,125441,67.45407849810309
Gasabo,597534,52.71814967367404
Gasabo,641074,58.63807154727101
Gasabo,191303,67.19673182104661
Gasabo,605484,89.05076553465337
Gasabo,108515,56.59252389950116
Gasabo,344653,88.06284319800181
Gasabo,177473,68.48367954109291
Gasabo,100717,65.85826245738309
Gasabo,195000,52.64653182960113
Gasabo,317634,59.42467480722803
Gasabo,258772,85.41734382126833
Gasabo,370833,79.3559439090757
Gasabo,321295,74.93328869095194
Gasabo,237478,59.48681273121349
Gasabo,155757,71.48013319893188
Gasabo,643885,63.02790579631335
Gasabo,563331,66.88845044858155
Gasabo,248191,63.5643301759243
Gasabo,344442,72.52622638546303
Gasabo,254760,51.47923972605108
Gasabo,446705,68.8735433686145
Gasabo,675573,69.59189823459745
Gasabo,492592,62.010428362142505
Gasabo,261635,54.34308987601558
Gasabo,350596,79.98076652968894
Gasabo,273074,50.70916021707056
Gasabo,563542,70.96490731829618
Gasabo,268439,77.01924482368591
Gasabo,569609,52.5302517486257
Gasabo,519975,68.12348268482864
Gasabo,225998,86.37753388046973
Gasabo,352956,75.75107810437534
Gasabo,388247,73.61950604576246
Gasabo,484858,54.99461483025068
Gasabo,266695,70.15594976745366
Gasabo,304646,73.0529517643169
Gasabo,460611,54.74052824243878
Gasabo,688334,84.24604080246421
Gasabo,178168,88.42050609711995
Gasabo,500329,82.23716230399958
Gasabo,495022,87.44987962025344
Gasabo,334877,84.29538797586432
Gasabo,439766,88.7868844924969
Gasabo,575307,55.594086438337136
Gasabo,659169,89.8127465959906
Gasabo,272390,73.05994309458308
Gasabo,217532,78.31939179384273
Gasabo,188252,62.46511156570953
Gasabo,108496,54.63100360999264
Gasabo,388721,79.78624347748196
Gasabo,582014,58.225588495525585
Gasabo,185569,61.70425930007107
Gasabo,154674,86.23915491385146
Gasabo,411459,82.60439565961326
Gasabo,202904,77.60063364426992
Gasabo,505227,62.844907261521676
Gasabo,325639,52.504388821914226
Gasabo,633010,53.83226263962099
Gasabo,454410,83.92117192520824
Gasabo,271478,87.28011112682958
Gasabo,139385,79.50879432450469
Gasabo,643615,70.93330567323005
Gasabo,304782,62.9426574764048
Gasabo,446462,65.18504045154795
Gasabo,127246,77.52446018562728
Gasabo,370038,58.28270099611432
Gasabo,486647,55.10697399931242
Gasabo,133183,71.64542287058674
Gasabo,410787,56.23603990159261
Gasabo,372727,77.21411224237525
Gasabo,454443,68.11651654895596
Gasabo,656476,58.181162652612684
Gasabo,344839,52.74187000526807
Gasabo,318203,57.31068525342667
Gasabo,431927,62.757230500153
Gasabo,677662,71.44777836241386
Gasabo,433800,76.31112141452152
Gasabo,417688,80.01433096846944
Gasabo,664204,88.59665226026456
Gasabo,370713,59.142453012237674
Gasabo,375244,74.63631340308794
Gasabo,644252,75.24639943928152
Gasabo,679503,50.49101912216299
Gasabo,278687,84.88991721639664
Gasabo,698340,64.24557334266723
Gasabo,433197,56.3470518844228
Gasabo,694985,55.827523523215305
Gasabo,279465,58.632449592455195
Gasabo,508642,66.16968712112809
Gasabo,675224,68.90925084007067
Gasabo,322700,68.27536338466234
Gasabo,189923,71.85513134589604
Gasabo,435072,55.44704794730657
Gasabo,129514,55.427115711572256
Gasabo,388732,58.49103401758597
Gasabo,449718,53.30575720505004
Gasabo,123391,63.31641912911291
Gasabo,517843,59.3872004135099
Gasabo,656782,57.583388959479535
Gasabo,316955,73.77721305655763
Gasabo,251950,86.73072971027128
Gasabo,441479,70.86468785124379
Gasabo,161219,64.77472692414725
Gasabo,185006,88.37291738911507
Gasabo,554142,53.51747012713199
Gasabo,583698,73.57673774288457
Gasabo,187629,73.15924735777165
Gasabo,219485,65.71673902421767
Gasabo,112020,71.22541627957567
Gasabo,488802,82.28277334267189
Gasabo,225371,76.26838164951286
Gasabo,693828,80.16755975305064
Gasabo,124155,50.70038144298883
Gasabo,386148,87.97961830307553
Gasabo,321402,87.32754717497443
Gasabo,555258,78.78276443404616
Gasabo,678689,70.24975613115205
Gasabo,501377,82.38844918098492
Gasabo,263296,85.2129438060856
Gasabo,176230,57.19767375395081
Gasabo,340166,57.89365427072509
Gasabo,556604,61.48411363080615
Gasabo,451552,67.34373703773662
Gasabo,292994,55.439848710798415
Gasabo,176748,88.88884387934573
Gasabo,381954,55.47997882728267
Gasabo,476656,69.12971902563541
Gasabo,241125,59.363707032289355
Gasabo,559681,56.161199686944784
Gasabo,241286,82.58061037769271
Gasabo,369319,56.945760245821766
Gasabo,143573,89.29864829238669
Gasabo,588160,55.23781989232744
Gasabo,191955,76.12315597913124
Gasabo,184395,76.00387094950506
Gasabo,365378,51.49695082197884
Gasabo,517951,70.5036693511606
Gasabo,291950,88.16866621443086
Gasabo,535907,53.03126018652996
Gasabo,101379,68.66177459906822
Gasabo,294650,61.756417205516726
Gasabo,319711,50.022785955131155
Gasabo,523812,69.56898518810206
Gasabo,675584,84.67060178672901
Gasabo,381455,67.66161563206197
Gasabo,330301,50.655738980672105
Gasabo,458119,53.47728682993197
Gasabo,267104,88.48778486016153
Gasabo,563854,83.63927463941721
Gasabo,376972,89.64146140400254
Gasabo,422394,55.32690629168008
Gasabo,612345,52.71512376690244
Gasabo,601794,61.54714735303632
Gasabo,581559,73.43738738705277
Gasabo,270985,85.66218004948973
Gasabo,113192,55.42468484771813
Gasabo,444077,72.3925152198795
Gasabo,481199,79.23693312588814
Gasabo,448192,54.980160576973496
Gasabo,615862,79.36138794716527
Gasabo,317656,83.58280885316015
Gasabo,568450,54.432418063249976
Gasabo,626430,57.06278058621176
Gasabo,625814,78.38297950185573
Gasabo,265388,68.54924382906687
Gasabo,128289,84.21343633711481
Gasabo,518822,82.65976755156227
Gasabo,177113,66.43144032660916
Gasabo,439733,82.53537624190517
Gasabo,614666,60.55978401654765
Gasabo,602867,60.83737987385176
Gasabo,136693,71.3903478188689
Gasabo,207236,71.26245253812243
Gasabo,226440,51.28507811868338
Gasabo,635054,81.93775451777628
Gasabo,554698,63.15641630181135
Gasabo,320867,55.864233187328004
Gasabo,191852,54.11430571341759
Gasabo,661856,68.47751405783931
Gasabo,304135,56.085165069996165
Gasabo,613259,83.19256708980654
Gasabo,374392,70.71489474389993
Gasabo,590581,65.93661385728333
Gasabo,404424,55.59048811772972
Gasabo,114596,74.17144235066294
Gasabo,371064,65.36716567101345
Gasabo,189527,53.071426821083165
Gasabo,384208,77.5181643114995
Gasabo,440913,75.40370141303117
Gasabo,103153,69.92276256890722
Gasabo,418334,73.75956483973395
Gasabo,602040,88.25157995510659
Gasabo,407155,55.944764861557765
Gasabo,432048,60.000018402325246
Gasabo,470940,51.486780049754714
Gasabo,637734,67.35202294713666
Gasabo,492911,63.37420831132198
Gasabo,275624,74.42559136832614
Gasabo,427643,58.10713204004341
Gasabo,310956,54.59709379538792
Gasabo,123946,52.400742995008876
Gasabo,104570,70.3513692658301
Gasabo,346230,58.426872567126104
Gasabo,470599,69.26755409780966
Gasabo,532407,62.423616661256325
Gasabo,220573,76.19232403182795
Gasabo,250869,52.03113910103398
Gasabo,174113,86.50273543142431
Gasabo,255215,80.05428132564793
Gasabo,555076,63.61200265784332
Gasabo,185245,52.792650150405834
Gasabo,410422,77.90843551960711
Gasabo,548060,86.85538621167781
Gasabo,482525,70.4545270813879
Gasabo,424309,71.99450324497695
Gasabo,501658,64.78807091923046
Gasabo,411597,78.29538275087943
Gasabo,188226,73.23327978584089
Gasabo,242642,74.38021044893601
Gasabo,119087,63.87264610068645
Gasabo,347457,65.47869141574014
Gasabo,120104,74.88738177348898
Gasabo,496029,87.18857911886019
Gasabo,533850,67.00281566623534
Gasabo,390318,86.3790439855229
Gasabo,407815,87.58705773455071
Gasabo,480083,56.07305638129423
Gasabo,309613,77.39339978279915
Gasabo,510012,59.32240965342339
Gasabo,679182,67.78612114449265
Gasabo,107517,85.26242987467609
Gasabo,481731,80.87038530120854
Gasabo,211583,70.05667726289587
Gasabo,639936,53.81325069098383
Gasabo,623375,69.62927993459266
Gasabo,610680,66.22246143877159
Gasabo,665726,76.6406489192356
Gasabo,398349,75.33684727662211
Gasabo,457697,78.85955151542059
Gasabo,434665,70.38424723024718
Gasabo,302011,61.99045332196501
Gasabo,538865,55.10220587020613
Gasabo,452568,61.73917404037105
Gasabo,668226,59.986303735050726
Gasabo,638179,53.61717868973126
Gasabo,263869,71.21209811858444
Gasabo,611204,55.31446575119642
Gasabo,283507,52.86030660387723
Gasabo,503349,78.9787445720626
Gasabo,587790,69.48049594654485
Gasabo,368031,57.43398005516963
Gasabo,322215,71.71421112315755
Gasabo,268001,57.78529172471923
Gasabo,417956,72.61225769553216
Gasabo,104586,62.1284371288349
Gasabo,408180,59.795430098824106
Gasabo,444726,51.66780668280972
Gasabo,632296,68.36886639959675
Gasabo,404459,80.76208648039014
Gasabo,560026,57.435515929561475
Gasabo,682206,53.349658835074656
Gasabo,609103,57.495607893347824
Gasabo,625024,77.05982553995695
Gasabo,297667,59.23058813464093
Gasabo,442852,85.60445839811389
Gasabo,552807,78.00556475079324
Gasabo,663294,69.746654595087
Gasabo,674002,72.82301036569223
Gasabo,174202,72.63281987772193
Gasabo,170821,71.36149974150752
Gasabo,143613,54.53546057587539
Gasabo,186240,51.70306076868567
Gasabo,215485,54.75879311865136
Gasabo,467632,64.97463889398715
Gasabo,293392,57.53839430687068
Gasabo,486849,76.40834314042417
Gasabo,318182,54.975916934230526
Gasabo,410641,62.64294451539207
Gasabo,552152,86.67984949038328
Gasabo,496142,60.259884226947705
Gasabo,314969,86.00063740127399
Gasabo,267314,86.3242227401746
Gasabo,370434,80.47330733478671
Gasabo,476897,58.98983833199852
Gasabo,521194,86.85492234160075
Gasabo,302936,69.1168526440135
Gasabo,386662,59.69237613502446
Gasabo,495171,86.47496042766736
Gasabo,316720,84.63506879495587
Gasabo,567887,67.51477119433153
Gasabo,337913,58.69481452173787
Gasabo,632327,69.92987817166494
Gasabo,433347,77.64409625593115
Gasabo,361690,63.151486092949746
Gasabo,542915,57.19770409328843
Gasabo,163383,62.22523739768088
Gasabo,242288,75.1089408754168
Gasabo,433524,61.49816504339604
Gasabo,335143,62.86069406406974
Gasabo,286449,53.93114953815789
Gasabo,331517,69.3219161058511
Gasabo,364966,54.43797197566448
Gasabo,438563,59.13019871834567
Gasabo,570938,77.36414964206608
Gasabo,486512,69.68799182086835
Gasabo,564991,73.59715552374477
Gasabo,526519,75.23600468560736
Gasabo,266714,87.7533478205828
Gasabo,310622,51.310439772655755
Gasabo,203377,81.16332698170197
Gasabo,381095,70.89184332966265
Gasabo,611962,51.18791771288238
Gasabo,499913,55.38675044834435
Gasabo,141842,84.80801143294484
Gasabo,687025,85.79915203525167
Gasabo,284511,82.42255877632425
Gasabo,493064,76.6178338421761
Gasabo,140661,89.10693355106933
Gasabo,336938,59.41988200945872
Gasabo,597357,59.64961564018557
Gasabo,658102,73.63315991668831
Gasabo,570056,81.62668218826266
Gasabo,322408,68.07916133311643
Gasabo,568892,57.74081670398156
Gasabo,473311,88.59970355021903
Gasabo,287327,82.35110540177796
Gasabo,525157,50.2676875308846
Gasabo,178890,68.18098617296063
Gasabo,642214,87.1123811458103
Gasabo,575184,61.234075846902336
Gasabo,470875,64.46382091814759
Gasabo,104981,71.24914942083319
Gasabo,676769,87.68776320310155
Gasabo,139639,77.7988544243096
Gasabo,676575,50.92048038771647
Gasabo,605221,52.70350118572617
Gasabo,489841,55.42778804535147
Gasabo,141663,75.16712408962213
Gasabo,263295,69.8832996574003
Gasabo,442440,74.67822238950268
Gasabo,450687,62.17638378703182
Gasabo,192898,81.99908450982606
Gasabo,487521,69.89044070010601
Gasabo,127206,69.3062199526977
Gasabo,423733,82.91449844492223
